Title,Company,Location,Apply 
b'GCP Data Engineer',b'Endava',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/gcp-data-engineer-at-endava-3402072010?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=%2B9xicP5W1TMf9K%2FgL3GDtA%3D%3D&position=3&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'Big Data Engineer (Oracle)',b'Wargaming',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/big-data-engineer-oracle-at-wargaming-3377176639?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=F1h%2BsqyBY2sQC0DS97a87A%3D%3D&position=5&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'OT Data Analyst',b'EY',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/ot-data-analyst-at-ey-3391379394?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=7L9O6lQjK7gMcByOTAUfLg%3D%3D&position=6&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'Digital Data Analyst/Consultant',b'Accenture Poland',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/digital-data-analyst-consultant-at-accenture-poland-3355057954?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=ioE%2FeD32Wo%2FQFf2ppwuyeA%3D%3D&position=7&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'Data Engineer (with Python) [rekrutacja prowadzona online]',b'Capgemini',"b'Pozna\xc5\x84, Wielkopolskie, Poland'",b'https://pl.linkedin.com/jobs/view/data-engineer-with-python-rekrutacja-prowadzona-online-at-capgemini-3389943037?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=0%2BJTfNYg4wOsIWr%2F%2FiPS8g%3D%3D&position=8&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'Data Engineer',b'Avanade',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/data-engineer-at-avanade-3401257775?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=Hmt0VWMLy39WHCisnniA%2FA%3D%3D&position=9&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'Applied Intelligence FinCrime Analyst',b'Accenture Poland',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/applied-intelligence-fincrime-analyst-at-accenture-poland-3282162243?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=KgodsWQoj%2F4k2CAidproIw%3D%3D&position=10&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'SQL Developer',b'EY',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/sql-developer-at-ey-3274289842?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=Wrw1fLAveyOWIL2zZSWWUA%3D%3D&position=11&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'Big Data Security Engineer',b'Antal Poland',"b'Cracow, Ma\xc5\x82opolskie, Poland'",b'https://pl.linkedin.com/jobs/view/big-data-security-engineer-at-antal-poland-3405544942?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=uhtMxIUn%2BV7Rnq1VAYFIcA%3D%3D&position=12&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'Data Science Lead',b'Evolution',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/data-science-lead-at-evolution-3337352718?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=yBLPjs8e2UYwQAPWJnocQg%3D%3D&position=13&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'Data Engineer [Poland]',b'Egnyte',"b'Pozna\xc5\x84, Wielkopolskie, Poland'",b'https://pl.linkedin.com/jobs/view/data-engineer-poland-at-egnyte-3325850595?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=aDI%2BB3ZCP%2BBSYvZURQammw%3D%3D&position=14&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'2023 Quant Strats Internship in Wroclaw- June',b'Credit Suisse',"b'Wroc\xc5\x82aw, Dolno\xc5\x9bl\xc4\x85skie, Poland'",b'https://pl.linkedin.com/jobs/view/2023-quant-strats-internship-in-wroclaw-june-at-credit-suisse-3407236835?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=aSmJIX8clGiB%2F1HDx5avGA%3D%3D&position=15&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'Analityk danych',b'Majorel',b'Poland',b'https://pl.linkedin.com/jobs/view/analityk-danych-at-majorel-3397549018?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=ARNSP04ZKphm1Uj9%2FFL37A%3D%3D&position=16&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'Frontend Software Engineer',b'neptune.ai',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/frontend-software-engineer-at-neptune-ai-3404153126?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=hLQ60zhmq3yl%2FZspfFYs%2Bg%3D%3D&position=17&pageNum=12&trk=public_jobs_jserp-result_search-card'
"b'GRADUATE SOFTWARE ENGINEER - Dubai, UAE'",b'Cobblestone Energy',"b'Pozna\xc5\x84, Wielkopolskie, Poland'",b'https://pl.linkedin.com/jobs/view/graduate-software-engineer-dubai-uae-at-cobblestone-energy-3389535389?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=A2FHG66UcQUpf%2FDR7w8ohA%3D%3D&position=18&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'Data Engineer',b'CGI',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/data-engineer-at-cgi-3309648507?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=nF%2BVRcYUBPATA%2FuMAF8o6Q%3D%3D&position=19&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'GCP Data Engineer',b'Endava',"b'\xc5\x81\xc3\xb3d\xc5\xba, \xc5\x81\xc3\xb3dzkie, Poland'",b'https://pl.linkedin.com/jobs/view/gcp-data-engineer-at-endava-3402069143?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=tsq2lVAODLgYx5e7QmNNFQ%3D%3D&position=20&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'Data Engineer (Recording)',b'HARMAN International',"b'\xc5\x81\xc3\xb3d\xc5\xba, \xc5\x81\xc3\xb3dzkie, Poland'",b'https://pl.linkedin.com/jobs/view/data-engineer-recording-at-harman-international-3383783072?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=%2BhogdmpS8fffYutu%2BmL5mw%3D%3D&position=21&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'apoQlar - Lead R&D Engineer',b'Apollogic',"b'Pozna\xc5\x84, Wielkopolskie, Poland'",b'https://pl.linkedin.com/jobs/view/apoqlar-lead-r-d-engineer-at-apollogic-3397486501?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=1bC1X3uFnLtGFYqLGh%2FR7w%3D%3D&position=22&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'Intern for Business Intelligence and Cognitive Automation',b'Schaeffler',"b'Wroc\xc5\x82aw, Dolno\xc5\x9bl\xc4\x85skie, Poland'",b'https://pl.linkedin.com/jobs/view/intern-for-business-intelligence-and-cognitive-automation-at-schaeffler-3309939683?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=xGDJD3NoVmfSrR3t3mQNXw%3D%3D&position=23&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'BI Developer (MS BI Stack)',b'Accenture Poland',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/bi-developer-ms-bi-stack-at-accenture-poland-3277370154?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=YQtQovqr7Wh%2BsMCDcQ5ozQ%3D%3D&position=24&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'Clinical Research Associate II',b'Parexel',b'Poland',b'https://pl.linkedin.com/jobs/view/clinical-research-associate-ii-at-parexel-3370824527?refId=q3%2B38fVZ0P90BNDXK5jiXQ%3D%3D&trackingId=eAULQWy5wulkc%2BfHWpbrHg%3D%3D&position=25&pageNum=12&trk=public_jobs_jserp-result_search-card'
b'Internship Program: Strategy & Consulting Edition (CN)',b'Accenture Poland',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/internship-program-strategy-consulting-edition-cn-at-accenture-poland-3392420327?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=s9px5GWTvPgAB7W2tI5pNQ%3D%3D&position=1&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'Azure Data Engineer',b'RED Global',b'Poland',b'https://pl.linkedin.com/jobs/view/azure-data-engineer-at-red-global-3402725903?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=dANnHIRXi5oc9k4ApsUzPQ%3D%3D&position=2&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'Analytics Engineer',b'kevin.',b'Poland',b'https://pl.linkedin.com/jobs/view/analytics-engineer-at-kevin-3382712526?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=VUjRWjlylYca55gfQLOMGQ%3D%3D&position=3&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'Growth Analyst',b'Bolt',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/growth-analyst-at-bolt-3311537130?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=gJbH0YLUjA2FAEHrbydZdQ%3D%3D&position=4&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'Internship - DevOps Engineer',b'Hitachi Energy',"b'Cracow, Ma\xc5\x82opolskie, Poland'",b'https://pl.linkedin.com/jobs/view/internship-devops-engineer-at-hitachi-energy-3395912047?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=dlYLM%2BrhV4MOWjvC8%2BrO5g%3D%3D&position=5&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'Reporting Specialist',b'Advisory Group TEST Human Resources',"b'Cracow, Ma\xc5\x82opolskie, Poland'",b'https://pl.linkedin.com/jobs/view/reporting-specialist-at-advisory-group-test-human-resources-3302122222?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=GaLk%2FJBHdB4iVMv%2FHz%2FEaA%3D%3D&position=6&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'Big Data Engineer (Oracle)',b'Wargaming',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/big-data-engineer-oracle-at-wargaming-3377176639?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=%2BsXrmL2IEgjqh03IN1grLg%3D%3D&position=8&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'OT Data Analyst',b'EY',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/ot-data-analyst-at-ey-3391379394?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=yv9vDsHTa%2FPZKyXv0faolg%3D%3D&position=9&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'Digital Data Analyst/Consultant',b'Accenture Poland',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/digital-data-analyst-consultant-at-accenture-poland-3355057954?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=ADs%2B2NIYjtkp0Yd7Iq1wcQ%3D%3D&position=10&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'Data Engineer',b'Avanade',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/data-engineer-at-avanade-3401257775?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=vduwmydFT9BAQn0PqGP7FA%3D%3D&position=11&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'Applied Intelligence FinCrime Analyst',b'Accenture Poland',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/applied-intelligence-fincrime-analyst-at-accenture-poland-3282162243?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=gKjozJeWTrY8cMAxsENi3w%3D%3D&position=12&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'SQL Developer',b'EY',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/sql-developer-at-ey-3274289842?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=5hVE%2FO7%2BvhfxyJKuSOFY7A%3D%3D&position=13&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'Data Science Lead',b'Evolution',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/data-science-lead-at-evolution-3337352718?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=ctRVBQRiFI1KqMIF4EDe9Q%3D%3D&position=14&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'Data Engineer [Poland]',b'Egnyte',"b'Pozna\xc5\x84, Wielkopolskie, Poland'",b'https://pl.linkedin.com/jobs/view/data-engineer-poland-at-egnyte-3325850595?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=tnEYqmC5%2FC7xlyJNUbkDqg%3D%3D&position=15&pageNum=13&trk=public_jobs_jserp-result_search-card'
"b'GRADUATE SOFTWARE ENGINEER - Dubai, UAE'",b'Cobblestone Energy',"b'Pozna\xc5\x84, Wielkopolskie, Poland'",b'https://pl.linkedin.com/jobs/view/graduate-software-engineer-dubai-uae-at-cobblestone-energy-3389535389?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=JMgw5gqU5XBFiw6MZIcvZA%3D%3D&position=16&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'Data Engineer',b'CGI',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/data-engineer-at-cgi-3309648507?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=TaQC4IC055mlQ3hLeSG5cw%3D%3D&position=17&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'BI Developer (MS BI Stack)',b'Accenture Poland',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/bi-developer-ms-bi-stack-at-accenture-poland-3277370154?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=8DDtBd36dglvS0PrhvQzmA%3D%3D&position=18&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'Data Engineer (Recording)',b'HARMAN International',"b'\xc5\x81\xc3\xb3d\xc5\xba, \xc5\x81\xc3\xb3dzkie, Poland'",b'https://pl.linkedin.com/jobs/view/data-engineer-recording-at-harman-international-3383783072?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=JSpgdrc8IV6LQ83bXp%2B8cA%3D%3D&position=19&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'Analityk danych',b'Majorel',b'Poland',b'https://pl.linkedin.com/jobs/view/analityk-danych-at-majorel-3397549018?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=H05MQCbFPHLxapxNbhMRiA%3D%3D&position=20&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'Intern for Business Intelligence and Cognitive Automation',b'Schaeffler',"b'Wroc\xc5\x82aw, Dolno\xc5\x9bl\xc4\x85skie, Poland'",b'https://pl.linkedin.com/jobs/view/intern-for-business-intelligence-and-cognitive-automation-at-schaeffler-3309939683?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=1TyrMn3VIraKnBVCwwwaEg%3D%3D&position=21&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'Clinical Research Associate II',b'Parexel',b'Poland',b'https://pl.linkedin.com/jobs/view/clinical-research-associate-ii-at-parexel-3370824527?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=snALoCcInBQaOtuM5TGaJg%3D%3D&position=22&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'Enterprise Analytics Analyst (CN)',b'Accenture Poland',"b'Cracow, Ma\xc5\x82opolskie, Poland'",b'https://pl.linkedin.com/jobs/view/enterprise-analytics-analyst-cn-at-accenture-poland-3352256464?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=6QBpY618cQWIrDDi0AsyiQ%3D%3D&position=23&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'2023 Quant Strats Internship in Wroclaw- June',b'Credit Suisse',"b'Wroc\xc5\x82aw, Dolno\xc5\x9bl\xc4\x85skie, Poland'",b'https://pl.linkedin.com/jobs/view/2023-quant-strats-internship-in-wroclaw-june-at-credit-suisse-3407236835?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=1EVPTS811QRRc0fqPFz63Q%3D%3D&position=24&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'Digital maps data review specialist  (2D/3D images annotation) - Entry level no experience required  - Wroclaw',b'Luxoft',"b'Wroc\xc5\x82aw, Dolno\xc5\x9bl\xc4\x85skie, Poland'",b'https://pl.linkedin.com/jobs/view/digital-maps-data-review-specialist-2d-3d-images-annotation-entry-level-no-experience-required-wroclaw-at-luxoft-3374081698?refId=L%2BuU4%2ByIlp2UoEHCRzV4cA%3D%3D&trackingId=kA4pe835cN3mccoTVMYW6g%3D%3D&position=25&pageNum=13&trk=public_jobs_jserp-result_search-card'
b'Data Developer for Data Management Solutions',b'Work Life Group',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/data-developer-for-data-management-solutions-at-work-life-group-3367302787?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=nVePuMJgXo6WbQGtEM%2FRyw%3D%3D&position=1&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'Sales Development Representative',b'speedapp',b'Gdansk Metropolitan Area',b'https://pl.linkedin.com/jobs/view/sales-development-representative-at-speedapp-3404133767?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=WFLtZENYOrIBwOAiiN2uvA%3D%3D&position=2&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'Intelligent Automation / RPA (Senior) Consultant',b'Fyte',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/intelligent-automation-rpa-senior-consultant-at-fyte-3403667935?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=iUUseVhhd8G1UFjGSFpdAQ%3D%3D&position=3&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'BI Developer (MS BI Stack)',b'Accenture Poland',"b'Cracow, Ma\xc5\x82opolskie, Poland'",b'https://pl.linkedin.com/jobs/view/bi-developer-ms-bi-stack-at-accenture-poland-3277373071?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=S9PJA9eoup60na7NUuZayQ%3D%3D&position=4&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'Frontend Developer',b'Chabre',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/frontend-developer-at-chabre-3405544928?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=3J3A7KLv6wXhqQpT2B3BcQ%3D%3D&position=5&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'Python developer with DevOps',b'Luxoft',b'Poland',b'https://pl.linkedin.com/jobs/view/python-developer-with-devops-at-luxoft-3407402243?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=oyEgypDA9mk5slLwha%2BNtw%3D%3D&position=6&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'Big Data Engineer (Spark Developer)',b'UBS',"b'Cracow, Ma\xc5\x82opolskie, Poland'",b'https://pl.linkedin.com/jobs/view/big-data-engineer-spark-developer-at-ubs-3317601600?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=CJ2LuqsBBjZLFuiA49EGVQ%3D%3D&position=7&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'Analityk Biznesowo-Systemowy',b'P&P Solutions Sp. z o.o.',"b'Szczecin, Zachodniopomorskie, Poland'",b'https://pl.linkedin.com/jobs/view/analityk-biznesowo-systemowy-at-p-p-solutions-sp-z-o-o-3396207528?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=wqNiQ%2FW%2FjsvaGoJWFLZ1dA%3D%3D&position=8&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'Azure Data Engineer',b'TST Poland Sp Z o o',b'Poland',b'https://pl.linkedin.com/jobs/view/azure-data-engineer-at-tst-poland-sp-z-o-o-3388095884?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=0AzuZJzEBs4h%2Bn%2BFuc0ZLg%3D%3D&position=9&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'Digital Marketing Specialist',b'Schneider Electric',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/digital-marketing-specialist-at-schneider-electric-3374914468?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=Vygp5Q2MHVsLeeYQoJrkAw%3D%3D&position=10&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'RPA Developer',b'Hapag-Lloyd AG',"b'Gda\xc5\x84sk, Pomorskie, Poland'",b'https://pl.linkedin.com/jobs/view/rpa-developer-at-hapag-lloyd-ag-3350726009?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=KrWgZG6ZeM9Hb2TuPoLJpQ%3D%3D&position=11&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'Global Process Mining \xe2\x80\x93 Data Engineer',b'Huntsman Corporation',"b'Cracow, Ma\xc5\x82opolskie, Poland'",b'https://pl.linkedin.com/jobs/view/global-process-mining-%E2%80%93-data-engineer-at-huntsman-corporation-3253068460?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=gDXyy9Lms7SYRE3W18N0nQ%3D%3D&position=12&pageNum=14&trk=public_jobs_jserp-result_search-card'
"b'Freelance CRA, Poland'",b'Proclinical Staffing',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/freelance-cra-poland-at-proclinical-staffing-3373024991?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=2ITbVtrHYq%2B3%2Bp%2B%2B2cmcSA%3D%3D&position=13&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'Early Career Program - Supply Chain 2023 (Poland)',b'Baker Hughes',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/early-career-program-supply-chain-2023-poland-at-baker-hughes-3382045330?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=oTRUH2iecTDWWhE10bXk6Q%3D%3D&position=14&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'C++ Engineer',b'Pico',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/c%2B%2B-engineer-at-pico-3350227645?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=FeLmNP60o75cjMAMLl66yA%3D%3D&position=15&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'DevOps Engineer - ED&A',b'Nike',"b'Gda\xc5\x84sk, Pomorskie, Poland'",b'https://pl.linkedin.com/jobs/view/devops-engineer-ed-a-at-nike-3353724784?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=Fr9BVCl0wJXwNXJ4Tx1TCQ%3D%3D&position=16&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'Content Marketing Specialist',b'Grid Dynamics',"b'Cracow, Ma\xc5\x82opolskie, Poland'",b'https://pl.linkedin.com/jobs/view/content-marketing-specialist-at-grid-dynamics-3193026525?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=Ew0iFi3bPtbvQQP9zi00Xw%3D%3D&position=17&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'Analityk Biznesowo-Systemowy',b'P&P Solutions Sp. z o.o.',"b'Cracow, Ma\xc5\x82opolskie, Poland'",b'https://pl.linkedin.com/jobs/view/analityk-biznesowo-systemowy-at-p-p-solutions-sp-z-o-o-3396204785?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=nDlLPSH6qDrE3IdwZ%2BiMmg%3D%3D&position=18&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'Scala Software Engineer',b'Synerise',b'Tarnow Metropolitan Area',b'https://pl.linkedin.com/jobs/view/scala-software-engineer-at-synerise-3383189217?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=A7yzJ7DO7O%2FARgw%2FicnB6A%3D%3D&position=19&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'Data Software Test Engineer',b'Lionbridge',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/data-software-test-engineer-at-lionbridge-3352524312?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=CvzfvIu328hnM7WOEYH1MQ%3D%3D&position=20&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'Analyst/Consultant - Marketing Transformation (CN)',b'Accenture Poland',"b'Cracow, Ma\xc5\x82opolskie, Poland'",b'https://pl.linkedin.com/jobs/view/analyst-consultant-marketing-transformation-cn-at-accenture-poland-3344241789?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=I6nMb0TcNqtmNGkSjpRZNA%3D%3D&position=21&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'DWH Programmer',b'CoolPeople Sp. z o.o',"b'Dolno\xc5\x9bl\xc4\x85skie, Poland'",b'https://pl.linkedin.com/jobs/view/dwh-programmer-at-coolpeople-sp-z-o-o-3375598517?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=6hKyYV2Fff0EHr4CLhHs7g%3D%3D&position=23&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'Junior Consultant',b'GfK',"b'Warsaw, Mazowieckie, Poland'",b'https://pl.linkedin.com/jobs/view/junior-consultant-at-gfk-3281760908?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=j4j0UoSrq54SXy5i3arH4g%3D%3D&position=24&pageNum=14&trk=public_jobs_jserp-result_search-card'
b'Enterprise Analytics Analyst (CN)',b'Accenture Poland',"b'Wroc\xc5\x82aw, Dolno\xc5\x9bl\xc4\x85skie, Poland'",b'https://pl.linkedin.com/jobs/view/enterprise-analytics-analyst-cn-at-accenture-poland-3352256463?refId=UmjpS2z379xCPEU0MlN9bg%3D%3D&trackingId=0ruR4MS9eY1N%2BTtDJlcXJA%3D%3D&position=25&pageNum=14&trk=public_jobs_jserp-result_search-card'
